vin,model,primary_failed_part_capital,primary_failed_part,part_family,mileage_bucket,age_bucket,date,manufacturing_date,dtc_code,claims_count,repairs_count,recalls_count,predicted_claim_prob,supplier_name,supplier_id,supplier_quality_score,defect_rate,failure_description,current_lat,current_lon,city,dealer_name,dealer_lat,dealer_lon,dealer_distance_km,customer_email,customer_mobile
1N4AZNF1300664,Leaf,Battery Cable,Battery Cable,Battery,10-30k,1-3yr,2025-06-18,2024-06-18,,0,0,0,0.0518,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,33.464796,-112.014901,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,5.5,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMA1400665,Sentra,Rear Tire,Rear Tire,Tires,10-30k,<1yr,2025-03-28,2024-11-28,,0,0,0,0.0591,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,37.839765,-122.484265,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,10.3,bijus.digital.world@gmail.com,+91 9380636750
1N4AANF1700666,Sentra,Gearbox,Gearbox,Transmission,0-10k,<1yr,2025-03-08,2024-11-08,,0,0,0,0.0108,JATCO North America,BD01AAB5,88,0.12,No failure detected,33.722153,-84.325838,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,7.09,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPD1100667,Ariya,Brake Rotor,Brake Rotor,Brakes,10-30k,1-3yr,2025-01-21,2022-11-21,,0,0,0,0.0376,Continental Automotive Systems,14B23416,78,0.22,No failure detected,32.795619,-96.882766,"Dallas, TX",Dallas Central Nissan,32.7867,-96.787,10.68,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNK1600668,Leaf,HV Battery,HV Battery,Battery,0-10k,<1yr,2025-02-16,2024-07-16,,0,0,0,0.2918,Envision AESC,BA98DA71,75,0.25,No failure detected,45.467632,-122.721643,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,8.7,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPK1300669,Sentra,Brake Pad,Brake Pad,Brakes,30-60k,5+yr,2025-01-04,2018-05-12,C1203,1,1,0,0.7123,Akebono Brake Corporation,4AC396F1,82,0.18,Rotor warping due to thermal cycling,29.761661,-95.289079,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,7.91,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMF1400670,Leaf,12V Battery,12V Battery,Battery,10-30k,1-3yr,2025-02-05,2023-08-05,,0,0,0,0.01,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,47.637732,-122.249037,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,8.45,bijus.digital.world@gmail.com,+91 9380636750
1N4AARF1900671,Sentra,Rear Tire,Rear Tire,Tires,30-60k,3-5yr,2025-03-12,2020-04-12,,0,0,0,0.1869,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,33.365697,-112.007694,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,12.04,bijus.digital.world@gmail.com,+91 9380636750
1N4AANF1800672,Sentra,Brake Rotor,Brake Rotor,Brakes,0-10k,1-3yr,2025-04-26,2024-04-26,,0,0,0,0.0534,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,41.86765,-87.610341,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,2.5,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPA1700673,Ariya,Brake Pad,Brake Pad,Brakes,10-30k,1-3yr,2025-04-08,2024-04-08,,0,0,0,0.2336,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,39.746768,-104.978588,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,0.33,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMB1900674,Sentra,Brake Caliper,Brake Caliper,Brakes,30-60k,3-5yr,2025-03-13,2022-03-13,,0,0,0,0.0916,Brembo North America,D984E5F8,95,0.05,No failure detected,32.772015,-96.839703,"Dallas, TX",Dallas Central Nissan,32.7867,-96.787,6.07,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMD1300675,Sentra,Spare Tire,Spare Tire,Tires,30-60k,1-3yr,2025-01-02,2022-03-02,,0,0,0,0.1119,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,42.422082,-71.09854,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,7.98,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPA1700676,Sentra,Spare Tire,Spare Tire,Tires,0-10k,<1yr,2025-02-21,2024-07-21,,0,0,0,0.0757,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,39.920528,-75.236732,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,10.18,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNK1700677,Ariya,Brake Pad,Brake Pad,Brakes,0-10k,1-3yr,2025-06-10,2022-09-10,,0,0,0,0.1725,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,33.47849,-112.099586,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,4.54,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPF1600678,Ariya,Clutch,Clutch,Transmission,30-60k,5+yr,2025-03-07,2018-07-29,,0,0,0,0.0415,Aisin AW North America,4FC24710,80,0.2,No failure detected,40.704512,-74.062396,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,5.54,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRK1300679,Leaf,Brake Rotor,Brake Rotor,Brakes,10-30k,1-3yr,2025-06-19,2023-08-19,,0,0,0,0.0497,Brembo North America,D984E5F8,95,0.05,No failure detected,29.707247,-95.304755,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,9.3,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNB1000680,Leaf,Brake Rotor,Brake Rotor,Brakes,0-10k,1-3yr,2025-03-07,2023-03-07,,0,0,0,0.01,Brembo North America,D984E5F8,95,0.05,No failure detected,47.643497,-122.406514,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,9.85,bijus.digital.world@gmail.com,+91 9380636750
1N4AANA1500681,Sentra,HV Battery,HV Battery,Battery,10-30k,1-3yr,2025-01-11,2023-02-11,,0,0,0,0.3676,LG Energy Solution,A1D0557A,92,0.08,No failure detected,43.592119,-79.354912,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,8.15,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNB1900682,Leaf,Gearbox,Gearbox,Transmission,0-10k,<1yr,2025-03-09,2024-08-09,,0,0,0,0.01,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,45.602047,-122.66885,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,8.53,bijus.digital.world@gmail.com,+91 9380636750
1N4AANA1300683,Sentra,Clutch,Clutch,Transmission,0-10k,1-3yr,2025-01-18,2022-05-18,,0,0,0,0.0291,Aisin AW North America,4FC24710,80,0.2,No failure detected,37.730395,-122.348769,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,9.05,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRD1400684,Ariya,Rear Tire,Rear Tire,Tires,30-60k,3-5yr,2025-03-09,2021-05-09,,0,0,0,0.1805,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,39.6992,-105.075525,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,11.94,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPK1400685,Sentra,Gearbox,Gearbox,Transmission,0-10k,1-3yr,2025-02-20,2022-08-20,P0700,1,0,0,0.0439,JATCO North America,BD01AAB5,88,0.12,Torque converter seal leak,45.528533,-122.750472,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,9.12,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMD1600686,Leaf,HV Battery,HV Battery,Battery,30-60k,1-3yr,2025-05-27,2023-03-27,,0,0,0,0.4383,LG Energy Solution,A1D0557A,92,0.08,No failure detected,43.618065,-79.321218,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,7.64,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMK1600687,Sentra,Battery Cable,Battery Cable,Battery,30-60k,<1yr,2025-03-27,2024-05-27,,0,0,0,0.0501,LG Energy Solution,A1D0557A,92,0.08,No failure detected,40.673701,-74.089784,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,9.84,bijus.digital.world@gmail.com,+91 9380636750
1N4AARJ1400688,Sentra,Torque Converter,Torque Converter,Transmission,0-10k,<1yr,2025-03-29,2025-01-29,P0700,0,1,0,0.0337,Aisin AW North America,4FC24710,80,0.2,Transmission control module software fault,45.587092,-122.670292,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,6.87,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRJ1800689,Ariya,12V Battery,12V Battery,Battery,10-30k,1-3yr,2025-06-15,2023-02-15,P0A7F,1,1,0,0.0592,AESC (Automotive Energy Supply),97330D39,88,0.12,Manufacturing defect in battery management system,33.422274,-111.986432,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,9.5,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMF1000690,Sentra,Brake Rotor,Brake Rotor,Brakes,30-60k,1-3yr,2025-03-23,2024-03-23,,0,0,0,0.0273,Continental Automotive Systems,14B23416,78,0.22,No failure detected,45.510709,-73.526039,"Montreal, QC",Montreal Nissan Centre,45.5117,-73.5573,3.47,bijus.digital.world@gmail.com,+91 9380636750
1N4AZND1200691,Leaf,Rear Tire,Rear Tire,Tires,10-30k,1-3yr,2025-04-24,2023-12-24,,0,0,0,0.1178,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,47.63629,-122.406875,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,9.67,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPB1400692,Ariya,Spare Tire,Spare Tire,Tires,10-30k,<1yr,2025-06-26,2025-02-26,,0,0,0,0.0738,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,40.01224,-75.202677,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,7.62,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMD1400693,Leaf,12V Battery,12V Battery,Battery,0-10k,1-3yr,2025-01-07,2023-02-07,B1235,1,1,0,0.0476,Envision AESC,BA98DA71,75,0.25,Thermal runaway protection system malfunction,39.791632,-104.929399,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,7.36,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMJ1100694,Ariya,Gearbox,Gearbox,Transmission,60k+,5+yr,2025-02-19,2018-03-28,,0,0,0,0.2565,Aisin AW North America,4FC24710,80,0.2,No failure detected,49.211529,-123.055835,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,10.88,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMD1900695,Sentra,Rear Tire,Rear Tire,Tires,10-30k,1-3yr,2025-04-04,2023-07-04,,0,0,0,0.0721,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,36.145936,-115.072232,"Las Vegas, NV",United Nissan,36.1799,-115.1298,7.42,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMK1100696,Ariya,Rear Tire,Rear Tire,Tires,0-10k,1-3yr,2025-06-13,2024-05-13,,0,0,0,0.0627,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,40.628476,-74.074468,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,12.32,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMF1900697,Leaf,Rear Tire,Rear Tire,Tires,10-30k,1-3yr,2025-05-08,2022-06-08,,0,0,0,0.0545,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,33.485157,-112.032018,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,4.63,bijus.digital.world@gmail.com,+91 9380636750
1N4BGND1900698,Ariya,Rear Tire,Rear Tire,Tires,10-30k,<1yr,2025-03-06,2025-01-06,,0,0,0,0.0737,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,36.206296,-115.108989,"Las Vegas, NV",United Nissan,36.1799,-115.1298,3.73,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRA1900699,Ariya,Torque Converter,Torque Converter,Transmission,30-60k,1-3yr,2025-06-10,2022-11-10,,0,0,0,0.0942,Aisin AW North America,4FC24710,80,0.2,No failure detected,34.141389,-118.249466,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,8.96,bijus.digital.world@gmail.com,+91 9380636750
1N4AAND1900700,Sentra,HV Battery,HV Battery,Battery,30-60k,1-3yr,2025-04-26,2024-04-26,,0,0,0,0.4845,LG Energy Solution,A1D0557A,92,0.08,No failure detected,34.100668,-118.171087,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,8.16,bijus.digital.world@gmail.com,+91 9380636750
1N4AARA1700701,Sentra,Clutch,Clutch,Transmission,0-10k,<1yr,2025-02-01,2024-11-01,P0700,1,0,0,0.01,ZF Friedrichshafen NA,67A49191,72,0.28,Clutch pack degradation from thermal stress,41.868731,-87.701332,"Chicago, IL",Chicago Downtown Nissan,41.8881,-87.6198,9.3,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNB1100702,Leaf,Brake Pad,Brake Pad,Brakes,10-30k,1-3yr,2025-03-16,2023-07-16,,0,0,0,0.2459,Brembo North America,D984E5F8,95,0.05,No failure detected,34.100668,-118.311087,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,9.59,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPB1600703,Ariya,Rear Tire,Rear Tire,Tires,30-60k,3-5yr,2025-06-11,2022-05-11,,0,0,0,0.1758,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,39.7792,-105.001651,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,4.09,bijus.digital.world@gmail.com,+91 9380636750
1N4AARD1200704,Sentra,Gearbox,Gearbox,Transmission,10-30k,1-3yr,2025-04-18,2022-10-18,P0700,0,1,0,0.0441,ZF Friedrichshafen NA,67A49191,72,0.28,Transmission control module software fault,47.591966,-122.417145,"Seattle, WA",Seattle Pacific Nissan,47.6162,-122.3221,10.89,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRJ1200705,Leaf,HV Battery,HV Battery,Battery,0-10k,<1yr,2025-06-12,2025-05-12,,0,0,0,0.2354,AESC (Automotive Energy Supply),97330D39,88,0.12,No failure detected,43.72365,-79.371308,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,6.71,bijus.digital.world@gmail.com,+91 9380636750
1N4AARK1900706,Sentra,12V Battery,12V Battery,Battery,10-30k,<1yr,2025-03-24,2024-10-24,,0,0,0,0.01,Envision AESC,BA98DA71,75,0.25,No failure detected,33.385517,-112.045712,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,8.34,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMF1100707,Leaf,Battery Cable,Battery Cable,Battery,0-10k,1-3yr,2025-03-10,2023-06-10,,0,0,0,0.048,Envision AESC,BA98DA71,75,0.25,No failure detected,33.451103,-112.118144,"Phoenix, AZ",Phoenix Valley Nissan,33.4584,-112.064,6.06,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNB1000708,Leaf,Gearbox,Gearbox,Transmission,0-10k,<1yr,2025-06-26,2024-12-26,,0,0,0,0.0678,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,37.847152,-122.392013,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,7.17,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMK1800709,Leaf,Rear Tire,Rear Tire,Tires,60k+,3-5yr,2025-02-13,2021-06-13,C1201,1,1,0,0.3364,Bridgestone Americas,18C7AD62,90,0.1,Sidewall cracking from UV exposure,33.988596,-118.212529,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,8.5,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPF1800710,Leaf,12V Battery,12V Battery,Battery,10-30k,<1yr,2025-06-06,2024-12-06,,0,0,0,0.0432,LG Energy Solution,A1D0557A,92,0.08,No failure detected,25.765484,-80.112701,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,7.7,bijus.digital.world@gmail.com,+91 9380636750
1N4AANJ1200711,Sentra,Front Tire,Front Tire,Tires,30-60k,1-3yr,2025-06-27,2024-02-27,,0,0,0,0.188,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,42.422803,-71.059801,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,5.97,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPK1500712,Leaf,Torque Converter,Torque Converter,Transmission,10-30k,1-3yr,2025-01-08,2023-04-08,,0,0,0,0.01,Aisin AW North America,4FC24710,80,0.2,No failure detected,36.175125,-115.057097,"Las Vegas, NV",United Nissan,36.1799,-115.1298,8.09,bijus.digital.world@gmail.com,+91 9380636750
1N4AZND1800713,Leaf,HV Battery,HV Battery,Battery,10-30k,3-5yr,2025-01-08,2021-01-08,P0A80,1,0,0,0.5857,Envision AESC,BA98DA71,75,0.25,Thermal runaway protection system malfunction,40.716584,-73.959874,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,6.27,bijus.digital.world@gmail.com,+91 9380636750
1N4AAPA1000714,Sentra,Clutch,Clutch,Transmission,0-10k,<1yr,2025-03-30,2024-08-30,,0,0,0,0.01,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,43.595182,-79.365182,"Toronto, ON",Toronto Nissan Centre,43.6632,-79.3732,7.6,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMA1500715,Leaf,Spare Tire,Spare Tire,Tires,0-10k,1-3yr,2025-04-24,2022-05-24,,0,0,0,0.0432,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,49.196934,-123.178898,"Vancouver, BC",Vancouver Nissan Service,49.2927,-123.1107,13.05,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPA1500716,Leaf,Gearbox,Gearbox,Transmission,30-60k,3-5yr,2025-06-18,2021-04-18,,0,0,0,0.1184,JATCO North America,BD01AAB5,88,0.12,No failure detected,42.4001,-71.016377,"Boston, MA",Boston Harbor Nissan,42.3701,-71.0489,4.91,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMK1500717,Leaf,Brake Rotor,Brake Rotor,Brakes,0-10k,<1yr,2025-02-28,2024-03-28,C1202,0,1,0,0.01,Akebono Brake Corporation,4AC396F1,82,0.18,Pad material decomposition from excessive heat,36.192783,-115.090431,"Las Vegas, NV",United Nissan,36.1799,-115.1298,4.6,bijus.digital.world@gmail.com,+91 9380636750
1N4AARF1800718,Sentra,Brake Caliper,Brake Caliper,Brakes,30-60k,3-5yr,2025-01-21,2021-06-21,,0,0,0,0.132,Brembo North America,D984E5F8,95,0.05,No failure detected,25.745664,-80.169458,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,3.2,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMJ1000719,Leaf,Battery Cable,Battery Cable,Battery,0-10k,<1yr,2025-04-05,2024-12-05,,0,0,0,0.01,LG Energy Solution,A1D0557A,92,0.08,No failure detected,33.731883,-84.356829,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,3.82,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRK1100720,Ariya,Brake Caliper,Brake Caliper,Brakes,30-60k,5+yr,2025-03-11,2020-02-11,P0500,1,1,0,0.1219,Continental Automotive Systems,14B23416,78,0.22,Pad material decomposition from excessive heat,37.786792,-122.457778,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,5.37,bijus.digital.world@gmail.com,+91 9380636750
1N4BGNA1300721,Ariya,Brake Rotor,Brake Rotor,Brakes,0-10k,1-3yr,2025-05-09,2023-11-09,,0,0,0,0.069,Brembo North America,D984E5F8,95,0.05,No failure detected,37.750936,-122.488589,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,9.56,bijus.digital.world@gmail.com,+91 9380636750
1N4BGRA1100722,Ariya,Brake Pad,Brake Pad,Brakes,10-30k,<1yr,2025-03-29,2025-01-29,,0,0,0,0.1894,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,45.452317,-122.602905,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,10.88,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRB1900723,Leaf,Brake Rotor,Brake Rotor,Brakes,0-10k,1-3yr,2025-03-11,2024-03-11,C1202,0,1,0,0.0208,Akebono Brake Corporation,4AC396F1,82,0.18,Rotor warping due to thermal cycling,39.677939,-104.979309,"Denver, CO",Denver Mountain Nissan,39.7492,-104.9803,7.91,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNA1600724,Leaf,Brake Caliper,Brake Caliper,Brakes,10-30k,<1yr,2025-01-06,2024-09-06,,0,0,0,0.0624,Akebono Brake Corporation,4AC396F1,82,0.18,No failure detected,33.695667,-84.466198,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,12.05,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRK1500725,Leaf,HV Battery,HV Battery,Battery,30-60k,1-3yr,2025-04-05,2022-09-05,P0A80,1,1,0,0.5315,LG Energy Solution,A1D0557A,92,0.08,Thermal runaway protection system malfunction,33.963191,-118.305862,"Los Angeles, CA",LA Metro Nissan Center,34.0622,-118.2337,13.6,bijus.digital.world@gmail.com,+91 9380636750
1N4AZNJ1100726,Leaf,Front Tire,Front Tire,Tires,30-60k,1-3yr,2025-04-01,2022-05-01,,0,0,0,0.2205,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,40.694602,-74.084919,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,8.27,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPF1700727,Ariya,12V Battery,12V Battery,Battery,10-30k,1-3yr,2025-01-24,2022-10-24,,0,0,0,0.0497,LG Energy Solution,A1D0557A,92,0.08,No failure detected,33.793144,-84.461153,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,9.98,bijus.digital.world@gmail.com,+91 9380636750
1N4BGMK1900728,Ariya,Battery Cable,Battery Cable,Battery,60k+,5+yr,2025-05-08,2020-05-08,B1235,1,1,0,0.1695,Envision AESC,BA98DA71,75,0.25,Cell degradation due to thermal stress,36.127918,-115.196557,"Las Vegas, NV",United Nissan,36.1799,-115.1298,9.39,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRF1900729,Leaf,Gearbox,Gearbox,Transmission,0-10k,3-5yr,2025-05-01,2022-05-01,,0,0,0,0.0953,Aisin AW North America,4FC24710,80,0.2,No failure detected,29.847067,-95.297728,"Houston, TX",Houston Central Nissan,29.7704,-95.3598,10.95,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPD1000730,Ariya,Torque Converter,Torque Converter,Transmission,30-60k,1-3yr,2025-05-06,2023-07-06,,0,0,0,0.0398,JATCO North America,BD01AAB5,88,0.12,No failure detected,45.48511,-122.624166,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,6.63,bijus.digital.world@gmail.com,+91 9380636750
1N4AANA1300731,Sentra,Brake Caliper,Brake Caliper,Brakes,60k+,5+yr,2025-02-19,2018-02-19,,0,0,0,0.1937,Continental Automotive Systems,14B23416,78,0.22,No failure detected,36.133323,-115.087548,"Las Vegas, NV",United Nissan,36.1799,-115.1298,6.98,bijus.digital.world@gmail.com,+91 9380636750
1N4AZMA1600732,Leaf,Torque Converter,Torque Converter,Transmission,0-10k,<1yr,2025-05-10,2024-10-10,,0,0,0,0.0223,ZF Friedrichshafen NA,67A49191,72,0.28,No failure detected,39.896204,-75.088623,"Philadelphia, PA",Philly Metro Nissan,39.9626,-75.1552,10.44,bijus.digital.world@gmail.com,+91 9380636750
1N4BGND1900733,Ariya,Clutch,Clutch,Transmission,30-60k,1-3yr,2025-01-09,2023-12-09,,0,0,0,0.0431,Aisin AW North America,4FC24710,80,0.2,No failure detected,36.113864,-115.183584,"Las Vegas, NV",United Nissan,36.1799,-115.1298,9.45,bijus.digital.world@gmail.com,+91 9380636750
1N4BGPF1500734,Ariya,HV Battery,HV Battery,Battery,10-30k,3-5yr,2025-03-28,2021-11-28,P0562,1,1,0,0.4067,Envision AESC,BA98DA71,75,0.25,Manufacturing defect in battery management system,33.676748,-84.363135,"Atlanta, GA",Atlanta South Nissan,33.759,-84.378,9.28,bijus.digital.world@gmail.com,+91 9380636750
1N4AAND1300735,Sentra,Front Tire,Front Tire,Tires,10-30k,1-3yr,2025-03-10,2023-07-10,,0,0,0,0.1265,Bridgestone Americas,18C7AD62,90,0.1,No failure detected,37.748594,-122.431292,"San Francisco, CA",Bay Area Nissan Service Center,37.7849,-122.4094,4.71,bijus.digital.world@gmail.com,+91 9380636750
1N4AZPJ1900736,Leaf,Rear Tire,Rear Tire,Tires,10-30k,1-3yr,2025-01-18,2022-12-18,,0,0,0,0.0804,Goodyear Tire & Rubber,819C1E2D,85,0.15,No failure detected,40.789016,-74.075189,"New York, NY",Manhattan Nissan Service,40.7228,-74.016,9.86,bijus.digital.world@gmail.com,+91 9380636750
1N4AAMA1100737,Sentra,Gearbox,Gearbox,Transmission,10-30k,<1yr,2025-02-25,2024-07-25,,0,0,0,0.0537,JATCO North America,BD01AAB5,88,0.12,No failure detected,45.581326,-122.635877,"Portland, OR",Portland Nissan Center,45.5252,-122.6684,7.2,bijus.digital.world@gmail.com,+91 9380636750
1N4AZRF1800738,Leaf,Brake Caliper,Brake Caliper,Brakes,10-30k,1-3yr,2025-06-09,2022-12-09,,0,0,0,0.0348,Continental Automotive Systems,14B23416,78,0.22,No failure detected,25.685484,-80.118647,"Miami, FL",Miami Beach Nissan,25.7717,-80.1818,11.86,bijus.digital.world@gmail.com,+91 9380636750
